time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2022-08-24T04:14:03.960Z,19.1678333282471,-155.475662231445,31.8299999237061,1.99000001,md,37,91,,0.119999997,hv,hv73119442,2022-08-24T04:17:10.130Z,"3 km S of Pāhala, Hawaii",earthquake,0.6,0.850000024,0.959999979,7,automatic,hv,hv
2022-08-24T04:08:43.330Z,19.4401666666667,-155.614,-0.23,1.39,md,7,145,,0.07,hv,hv73119432,2022-08-26T18:29:21.890Z,"26 km E of Honaunau-Napoopoo, Hawaii",earthquake,0.47,0.55,0.170297193461687,5,reviewed,hv,hv
2022-08-24T03:54:05.982Z,31.66623704,-104.3644149,10.03918457,2.4,ml,47,60,0.08278052966,0.2,tx,tx2022qnqy,2022-08-24T15:28:28.132Z,"56 km S of Whites City, New Mexico",earthquake,0.792928463,0.899346992,0.1,34,reviewed,tx,tx
2022-08-24T03:43:34.730Z,39.4296667,-110.2938333,-2.82,1.96,ml,13,184,0.02485,0.15,uu,uu60510992,2022-08-24T15:28:19.600Z,"15 km SSE of Sunnyside, Utah",earthquake,0.84,2.12,0.126,11,reviewed,uu,uu
2022-08-24T03:35:00.640Z,39.4261667,-110.2981667,-1.79,1.34,ml,7,199,0.02096,0.15,uu,uu60510987,2022-08-24T15:22:37.930Z,"15 km SSE of Sunnyside, Utah",earthquake,1.92,1.67,0.141,3,reviewed,uu,uu
2022-08-24T03:28:37.990Z,38.8370018,-122.807663,2.2,1.18,md,23,53,0.0136,0.02,nc,nc73771215,2022-08-24T05:31:11.268Z,"8km WNW of Cobb, CA",earthquake,0.21,0.41,0.12,5,automatic,nc,nc
2022-08-24T03:19:48.710Z,60.075,-139.9708,0,1.7,ml,,,,0.53,ak,ak022aucqdpz,2022-08-24T03:21:43.246Z,"60 km NNW of Yakutat, Alaska",earthquake,,0.4,,,automatic,ak,ak
2022-08-24T03:01:03.177Z,61.4322,-151.2988,61.1,1.4,ml,,,,0.36,ak,ak022aucmfbh,2022-08-24T03:03:03.906Z,"34 km NNW of Beluga, Alaska",earthquake,,0.9,,,automatic,ak,ak
2022-08-24T02:56:54.410Z,17.9478333333333,-66.9311666666667,11.41,2.08,md,5,210,,0.08,pr,pr71367663,2022-08-24T03:21:28.470Z,"3 km SW of Guánica, Puerto Rico",earthquake,0.57,0.68,0.0295799861991175,4,reviewed,pr,pr
2022-08-24T02:42:14.510Z,33.9595,-117.791,8.9,1.13,ml,16,84,0.1016,0.15,ci,ci40330744,2022-08-24T14:36:22.411Z,"5km SW of Chino Hills, CA",earthquake,0.46,0.77,0.118,19,reviewed,ci,ci
2022-08-24T02:41:35.030Z,37.7295,-121.8498333,10.87,1.6,md,45,37,0.063,0.12,nc,nc73771205,2022-08-24T18:06:10.068Z,"8km NNE of Pleasanton, CA",earthquake,0.18,0.37,0.145,34,reviewed,nc,nc
2022-08-24T02:41:30.291Z,-5.2523,102.9358,55.656,4.7,mb,36,175,0.886,0.53,us,us7000i1xc,2022-08-24T03:14:18.040Z,"southern Sumatra, Indonesia",earthquake,8.31,7.862,0.129,18,reviewed,us,us
2022-08-24T02:38:51.000Z,34.3748333,-118.7811667,10.35,1.96,ml,62,51,0.1081,0.27,ci,ci40330736,2022-08-24T14:33:41.745Z,"5km SSE of Piru, CA",earthquake,0.26,0.59,0.134,68,reviewed,ci,ci
2022-08-24T02:10:21.880Z,35.684,-117.537,7.06,1.15,ml,27,68,0.1075,0.12,ci,ci40330728,2022-08-24T14:23:54.235Z,"14km ENE of Ridgecrest, CA",earthquake,0.16,0.45,0.098,10,reviewed,ci,ci
2022-08-24T01:53:50.550Z,39.4265,-110.2821667,-3.03,1.66,ml,14,204,0.03334,0.18,uu,uu60510982,2022-08-24T15:11:17.450Z,"16 km SSE of Sunnyside, Utah",earthquake,0.99,2.42,0.103,6,reviewed,uu,uu
2022-08-24T01:49:32.522Z,62.3661,-149.1885,0,1.3,ml,,,,0.69,ak,ak022aubpwqs,2022-08-24T01:51:28.179Z,"41 km ENE of Susitna North, Alaska",earthquake,,0.5,,,automatic,ak,ak
2022-08-24T01:26:53.874Z,16.9282,-99.4163,26.831,4.8,mb,91,162,1.028,1.27,us,us7000i1wm,2022-08-24T14:58:41.344Z,"2 km SE of Llano Grande, Mexico",earthquake,9.91,6.098,0.033,281,reviewed,us,us
2022-08-24T01:08:14.214Z,62.9743,-149.3152,67,1.4,ml,,,,0.39,ak,ak022aubh2z1,2022-08-24T01:10:31.598Z,"50 km SSW of Cantwell, Alaska",earthquake,,0.5,,,automatic,ak,ak
2022-08-24T01:07:31.690Z,19.1943340301514,-155.385833740234,32.0900001525879,2.01999998,md,41,182,,0.109999999,hv,hv73119262,2022-08-24T01:10:54.870Z,"9 km E of Pāhala, Hawaii",earthquake,0.82,0.899999976,1.38999999,16,automatic,hv,hv
2022-08-24T01:03:51.818Z,55.1273,-151.7008,10,3.3,ml,28,230,2.707,0.31,us,us7000i1wj,2022-08-24T05:09:52.090Z,"251 km SSE of Old Harbor, Alaska",earthquake,10.06,2.017,0.066,30,reviewed,us,us
2022-08-24T00:46:30.870Z,19.2103328704834,-155.385498046875,30.6200008392334,2.00999999,md,25,165,,0.0900000036,hv,hv73119252,2022-08-24T00:49:34.510Z,"9 km E of Pāhala, Hawaii",earthquake,0.64,1.16999996,0.889999986,8,automatic,hv,hv
2022-08-24T00:30:31.630Z,38.8330002,-122.81633,1.36,0.97,md,19,55,0.01076,0.03,nc,nc73771180,2022-08-24T01:12:11.644Z,"8km NW of The Geysers, CA",earthquake,0.21,0.53,0.21,3,automatic,nc,nc
2022-08-24T00:28:54.800Z,20.0496666666667,-155.568833333333,37.81,2.24,md,43,223,,0.12,hv,hv73119232,2022-08-25T00:07:03.120Z,"7 km S of Kukuihaele, Hawaii",earthquake,0.56,0.82,0.163755114715855,18,reviewed,hv,hv
2022-08-23T23:59:40.940Z,19.265832901001,-155.391998291016,33.1399993896484,2.07999992,md,44,139,,0.129999995,hv,hv73119197,2022-08-24T00:02:50.380Z,"11 km NE of Pāhala, Hawaii",earthquake,0.52,0.649999976,1.63,19,automatic,hv,hv
2022-08-23T23:55:16.359Z,64.9694,-147.4754,0,1.2,ml,,,,0.69,ak,ak022at1bclv,2022-08-23T23:57:09.053Z,"6 km E of Fox, Alaska",earthquake,,0.6,,,automatic,ak,ak
2022-08-23T23:51:57.410Z,18.0511666666667,-67.0413333333333,14.68,1.51,md,4,204,,0.07,pr,pr71367648,2022-08-24T00:12:20.680Z,"1 km E of Lajas, Puerto Rico",earthquake,0.71,0.83,0.102091542129276,4,reviewed,pr,pr
2022-08-23T23:51:25.610Z,18.3508333333333,-67.2646666666667,85.79,2.51,md,8,169,,0.21,pr,pr71367653,2022-08-24T00:33:39.840Z,"1 km NW of Rincón, Puerto Rico",earthquake,2.13,1.52,0.1219649600574,4,reviewed,pr,pr
2022-08-23T23:39:10.670Z,38.8071667,-122.7763333,2.39,1.53,md,45,43,0.006969,0.03,nc,nc73771160,2022-08-24T08:15:14.238Z,"4km NNW of The Geysers, CA",earthquake,0.16,0.29,0.08,12,reviewed,nc,nc
2022-08-23T23:12:54.790Z,46.98083333333334,-122.19083333333333,-0.45,1.6300000000000001,ml,21,105,0.02019,0.21,uw,uw61865587,2022-08-24T00:30:00.530Z,"2 km ESE of Kapowsin, Washington",explosion,0.44,31.61,0.1722572861082382,15,reviewed,uw,uw
2022-08-23T23:12:26.950Z,35.0323333,-117.682,-0.82,1.56,ml,27,76,0.09842,0.13,ci,ci40330696,2022-08-24T00:10:00.547Z,"5km NW of Boron, CA",quarry blast,0.32,31.61,0.112,29,reviewed,ci,ci
2022-08-23T22:58:44.200Z,19.861,-155.566166666667,24.19,3,ml,53,118,,0.11,hv,hv73119162,2022-08-24T07:40:24.302Z,"21 km SSE of Waimea, Hawaii",earthquake,0.39,0.78,0.155201593602487,25,reviewed,hv,hv
2022-08-23T22:54:15.050Z,47.534666666666666,-122.78,-0.18,1.51,ml,9,191,0.01462,0.35,uw,uw61865572,2022-08-24T00:24:24.130Z,"5 km W of Gorst, Washington",explosion,1.43,31.61,0.19091027054486598,6,reviewed,uw,uw
2022-08-23T22:49:08.946Z,60.5432,-151.922,75.4,1.4,ml,,,,0.38,ak,ak022at0om4u,2022-08-23T22:51:24.756Z,"33 km WSW of Salamatof, Alaska",earthquake,,0.7,,,automatic,ak,ak
2022-08-23T22:37:49.450Z,39.4293333,-110.2986667,-2.02,1.19,ml,8,198,0.02113,0.16,uu,uu60510967,2022-08-24T15:07:38.890Z,"15 km SSE of Sunnyside, Utah",earthquake,1.67,1.57,0.074,2,reviewed,uu,uu
2022-08-23T22:31:08.850Z,34.1396667,-116.8411667,8.85,1.36,ml,48,59,0.09105,0.13,ci,ci40330688,2022-08-24T00:06:25.250Z,"13km SSE of Big Bear Lake, CA",earthquake,0.16,0.32,0.118,26,reviewed,ci,ci
2022-08-23T22:29:41.976Z,46.26,7.6997,8.189,2.7,ml,20,79,0.296,0.29,us,us7000i37t,2022-08-28T23:32:38.418Z,"4 km S of Turtmann, Switzerland",earthquake,4.8,7.254,0.064,32,reviewed,us,us
2022-08-23T22:16:37.850Z,19.1931666666667,-155.384666666667,32.34,2.93,ml,54,173,,0.12,hv,hv73119147,2022-08-23T22:44:17.520Z,"9 km E of Pāhala, Hawaii",earthquake,0.43,0.53,0.165964969459377,34,reviewed,hv,hv
2022-08-23T22:16:26.750Z,41.3571667,-122.126,5.56,1.33,md,21,53,0.01841,0.2,nc,nc73771125,2022-08-24T07:05:16.820Z,"11km N of McCloud, CA",earthquake,0.43,0.64,0.328,9,reviewed,nc,nc
2022-08-23T22:16:25.130Z,36.7645,-121.4093333,10.48,0.96,md,10,106,0.03043,0.12,nc,nc73771120,2022-08-24T01:36:11.797Z,"7km SW of Ridgemark, CA",earthquake,0.47,0.89,0.256,8,reviewed,nc,nc
2022-08-23T22:09:16.610Z,17.732,-64.9486666666667,10.8,3.02,md,5,268,,0.29,pr,pr71367643,2022-08-23T22:22:52.540Z,"21 km W of Saint Croix, U.S. Virgin Islands",earthquake,2.42,4.6,0.188455633688955,4,reviewed,pr,pr
2022-08-23T21:52:17.730Z,39.4265,-110.3066667,-1.25,1.18,ml,9,181,0.01448,0.14,uu,uu60510962,2022-08-24T13:46:53.180Z,"15 km SSE of Sunnyside, Utah",earthquake,1.09,0.56,0.04,3,reviewed,uu,uu
2022-08-23T21:44:21.650Z,32.7833333,-118.3356667,5.76,1.96,ml,19,224,0.5483,0.16,ci,ci40330672,2022-08-23T23:45:11.357Z,"4km SSE of San Clemente Is. (SE tip), CA",earthquake,0.79,31.61,0.144,16,reviewed,ci,ci
2022-08-23T21:29:20.528Z,-14.3671,172.7237,590.37,4.4,mb,36,75,5.444,0.65,us,us7000i1vt,2022-08-23T22:35:01.040Z,"Vanuatu region",earthquake,12.81,8.568,0.1,29,reviewed,us,us
2022-08-23T21:27:03.610Z,19.2263336181641,-155.387496948242,31.6700000762939,1.98000002,md,34,156,,0.100000001,hv,hv73119107,2022-08-23T21:31:52.970Z,"9 km ENE of Pāhala, Hawaii",earthquake,0.65,0.600000024,0.99000001,3,automatic,hv,hv
2022-08-23T21:17:08.746Z,63.2301,-150.8009,123.2,1.1,ml,,,,0.17,ak,ak022aszwc9p,2022-08-23T21:40:40.210Z,"57 km SE of Denali National Park, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2022-08-23T21:11:15.670Z,19.1591663360596,-155.500839233398,33.8199996948242,2.34,ml,45,126,,0.119999997,hv,hv73119102,2022-08-23T21:58:01.040Z,"5 km SSW of Pāhala, Hawaii",earthquake,0.65,0.910000026,3.94,9,automatic,hv,hv
2022-08-23T21:06:43.650Z,19.1585006713867,-155.364334106445,30.2299995422363,1.92,ml,45,217,,0.119999997,hv,hv73119097,2022-08-23T21:12:14.600Z,"12 km ESE of Pāhala, Hawaii",earthquake,0.59,0.670000017,5.05,3,automatic,hv,hv
2022-08-23T20:55:55.380Z,33.8771667,-117.4918333,-0.48,1.14,ml,36,46,0.05761,0.22,ci,ci40330632,2022-08-23T23:20:46.246Z,"3km E of Home Gardens, CA",quarry blast,0.37,31.61,0.112,30,reviewed,ci,ci
2022-08-23T20:48:31.030Z,19.1790008544922,-155.475173950195,31.3500003814697,2.27,ml,22,92,,0.209999993,hv,hv73119092,2022-08-23T20:54:02.790Z,"2 km S of Pāhala, Hawaii",earthquake,0.99,1.33000004,5.42,3,automatic,hv,hv
2022-08-23T20:43:38.688Z,52.3678,-174.1566,2.8,1,ml,,,,0.22,ak,ak022aszgiho,2022-08-24T02:40:58.630Z,"19 km N of Atka, Alaska",earthquake,,1,,,reviewed,ak,ak
2022-08-23T20:41:37.020Z,34.39116667,-96.82133333,0,1.4,ml,23,76,0.2123583281,0.3,ok,ok2022qncr,2022-08-24T14:31:43.772Z,"1 km SSE of Mill Creek, Oklahoma",quarry blast,,0.6,0.18,4,reviewed,ok,ok
2022-08-23T20:23:54.986Z,58.2932,-133.9075,10.273,2.8,ml,21,58,0.323,0.83,us,us7000i1v8,2022-08-24T17:04:38.040Z,"30 km E of Juneau, Alaska",earthquake,3.2,2.67,0.062,34,reviewed,us,us
2022-08-23T20:20:40.850Z,19.1665000915527,-155.460998535156,31.7399997711182,2.35,ml,48,124,,0.129999995,hv,hv73119077,2022-08-24T16:46:05.040Z,"4 km SSE of Pāhala, Hawaii",earthquake,0.51,0.709999979,3.71,10,automatic,hv,hv
2022-08-23T20:18:01.650Z,31.5676667,-115.6803333,5.09,2.01,ml,9,126,0.1968,0.14,ci,ci40330600,2022-08-23T23:12:03.188Z,"86km E of Maneadero, B.C., MX",earthquake,0.5,1.76,0.059,7,reviewed,ci,ci
2022-08-23T20:12:11.270Z,44.550333333333334,-122.82966666666667,-0.52,1.71,ml,10,141,0.07107,0.22,uw,uw61865532,2022-08-23T21:08:22.570Z,"6 km N of Waterloo, Oregon",explosion,0.64,31.61,0.12027903222376635,8,reviewed,uw,uw
2022-08-23T19:57:53.110Z,34.5066667,-118.0986667,12.46,1.26,ml,25,56,0.02782,0.14,ci,ci40330584,2022-08-23T20:34:36.248Z,"2km ENE of Vincent, CA",earthquake,0.22,0.36,0.189,18,reviewed,ci,ci
2022-08-23T19:57:49.429Z,60.2025,-141.7908,3.7,2.6,ml,,,,0.76,ak,ak022asyy466,2022-08-24T16:33:22.040Z,"136 km WNW of Yakutat, Alaska",earthquake,,0.2,,,automatic,ak,ak
2022-08-23T19:53:18.460Z,34.72666667,-98.465,0,1.26,ml,21,126,0.2600489695,0.51,ok,ok2022qnbc,2022-08-24T14:15:29.750Z,"3 km E of Medicine Park, Oklahoma",quarry blast,,0.9,0.16,4,reviewed,ok,ok
2022-08-23T19:51:12.450Z,46.01233333333333,-122.05216666666666,-1.4,0.98,ml,11,212,0.1047,0.19,uw,uw61865517,2022-08-23T21:03:34.370Z,"31 km ENE of Yacolt, Washington",explosion,1.02,31.61,0.19203042124627462,10,reviewed,uw,uw
2022-08-23T19:46:51.735Z,-6.2232,103.7979,28.436,5.1,mb,150,42,2.032,0.82,us,us7000i1uy,2022-08-24T14:59:04.298Z,"184 km WSW of Bandar Lampung, Indonesia",earthquake,7.03,4.114,0.056,115,reviewed,us,us
2022-08-23T19:40:28.650Z,34.0573333,-116.9411667,8.5,1.11,ml,36,67,0.008293,0.11,ci,ci40330576,2022-08-23T20:32:44.597Z,"10km ENE of Yucaipa, CA",earthquake,0.14,0.33,0.162,26,reviewed,ci,ci
2022-08-23T19:39:40.880Z,26.9517,127.2444,105.65,4.6,mb,136,54,0.925,0.71,us,us7000i1uw,2022-08-23T21:59:09.040Z,"82 km NW of Ishikawa, Japan",earthquake,6.29,6.155,0.047,134,reviewed,us,us
2022-08-23T19:37:12.460Z,39.4325,-110.3185,-1.14,1.53,md,8,177,0.009824,0.1,uu,uu60510947,2022-08-23T21:04:12.410Z,"14 km SSE of Sunnyside, Utah",earthquake,1.08,0.29,0.086,7,reviewed,uu,uu
2022-08-23T19:35:38.080Z,39.4298333,-110.3186667,-0.88,1.34,ml,8,178,0.00759,0.1,uu,uu60510942,2022-08-23T20:01:30.840Z,"14 km SSE of Sunnyside, Utah",earthquake,1.14,0.22,0.064,2,reviewed,uu,uu
2022-08-23T19:29:31.532Z,62.3671,-149.1775,0.9,1.3,ml,,,,0.87,ak,ak022asys2qp,2022-08-23T19:31:26.718Z,"Central Alaska",earthquake,,0.5,,,automatic,ak,ak
2022-08-23T19:09:09.210Z,36.2498333,-120.8133333,4.53,1.17,md,16,133,0.03524,0.1,nc,nc73771100,2022-08-24T04:09:11.744Z,"22km SW of New Idria, CA",earthquake,0.7,0.47,0.246,13,reviewed,nc,nc
2022-08-23T19:08:55.390Z,19.2479991912842,-155.40266418457,34.3400001525879,1.94000006,md,39,134,,0.119999997,hv,hv73119032,2022-08-23T19:12:06.990Z,"9 km ENE of Pāhala, Hawaii",earthquake,0.61,0.860000014,0.310000002,9,automatic,hv,hv
2022-08-23T18:59:46.420Z,48.76,-121.83866666666667,-0.67,1.34,ml,6,98,0.04802,0.39,uw,uw61865502,2022-08-23T19:54:03.320Z,"16 km SSE of Glacier, Washington",earthquake,2.16,4.5,0.04465689621658475,5,reviewed,uw,uw
2022-08-23T18:58:55.440Z,19.1841659545898,-155.387832641602,32.7200012207031,1.75,md,36,176,,0.119999997,hv,hv73119027,2022-08-23T19:02:10.270Z,"9 km ESE of Pāhala, Hawaii",earthquake,0.79,0.970000029,0.870000005,3,automatic,hv,hv
2022-08-23T18:52:55.040Z,34.988,-118.1936667,-0.82,1.55,ml,39,52,0.1126,0.17,ci,ci40330560,2022-08-23T20:23:58.191Z,"7km SSW of Mojave, CA",quarry blast,0.26,31.61,0.106,27,reviewed,ci,ci
2022-08-23T18:50:46.990Z,19.2113342285156,-155.391830444336,29.3799991607666,1.99000001,md,33,170,,0.109999999,hv,hv73119017,2022-08-23T18:54:03.020Z,"Island of Hawaii, Hawaii",earthquake,0.56,0.730000019,0.680000007,6,automatic,hv,hv
2022-08-23T18:45:09.424Z,-31.3067,179.9544,400.901,4.6,mb,98,62,2.744,0.88,us,us7000i1uj,2022-08-23T21:32:59.040Z,"Kermadec Islands region",earthquake,9.55,5.258,0.056,99,reviewed,us,us
2022-08-23T18:41:30.101Z,-62.1906,161.3689,10,5.8,mww,105,33,15.405,0.91,us,us7000i1ui,2022-08-24T18:45:23.062Z,"Balleny Islands region",earthquake,10.67,1.776,0.08,15,reviewed,us,us
2022-08-23T18:13:52.150Z,19.232666015625,-155.391006469727,35.0800018310547,2.19,ml,43,150,,0.150000006,hv,hv73118972,2022-08-23T18:19:22.540Z,"9 km ENE of Pāhala, Hawaii",earthquake,0.66,0.819999993,0.13,3,automatic,hv,hv
2022-08-23T17:57:46.230Z,19.4193325042725,-154.911331176758,3.89000010490417,1.87,md,30,286,,0.200000003,hv,hv73118967,2022-08-23T18:01:00.330Z,"5 km S of Leilani Estates, Hawaii",earthquake,1.33,1.35000002,1.71000004,10,automatic,hv,hv
2022-08-23T17:54:32.690Z,17.9853333333333,-66.8411666666667,16.91,1.98,md,9,180,,0.07,pr,pr71367623,2022-08-23T18:23:44.200Z,"2 km WSW of Indios, Puerto Rico",earthquake,0.48,0.38,0.106239940546752,5,reviewed,pr,pr
2022-08-23T17:43:01.420Z,33.9493333,-116.8323333,18.21,1.47,ml,47,30,0.05356,0.12,ci,ci40330504,2022-08-23T18:07:13.830Z,"5km ENE of Banning, CA",earthquake,0.14,0.31,0.144,24,reviewed,ci,ci
2022-08-23T17:25:44.809Z,58.3437,-133.6053,8.229,3.2,ml,13,91,0.487,0.63,us,us7000i1u2,2022-08-23T22:00:31.339Z,"47 km E of Juneau, Alaska",earthquake,2.33,6.298,0.057,40,reviewed,us,us
2022-08-23T17:21:23.293Z,39.7102,-119.5336,14.3,1,ml,6,133.35,0.114,0.1615,nn,nn00845723,2022-08-24T02:40:08.436Z,"16 km ENE of Spanish Springs, Nevada",earthquake,,3.5,0.24,6,reviewed,nn,nn
2022-08-23T17:21:19.745Z,62.926,-148.3684,15.4,1.1,ml,,,,0.8,ak,ak022asxjgw6,2022-08-23T17:23:45.543Z,"59 km SSE of Cantwell, Alaska",earthquake,,0.2,,,automatic,ak,ak
2022-08-23T17:20:07.196Z,37.5633,141.5037,55.234,4.5,mb,68,133,2.826,0.85,us,us7000i1u1,2022-08-23T20:54:52.040Z,"45 km E of Namie, Japan",earthquake,7.06,7.74,0.084,45,reviewed,us,us
2022-08-23T17:17:37.900Z,36.2061667,-89.4715,7.87,1.75,md,22,43,0.0429,0.03,nm,nm60405707,2022-08-24T12:36:21.680Z,"6 km SSE of Ridgely, Tennessee",earthquake,0.41,0.59,0.179,19,reviewed,nm,nm
2022-08-23T17:14:22.090Z,39.4283333,-110.2988333,-2.2,1.89,ml,13,198,0.02078,0.15,uu,uu60510932,2022-08-23T18:15:09.960Z,"15 km SSE of Sunnyside, Utah",earthquake,1.03,1.22,0.065,6,reviewed,uu,uu
2022-08-23T17:05:53.592Z,38.2082,-117.7214,0,1.2,ml,17,141.49,0.132,0.1563,nn,nn00845683,2022-08-24T02:39:53.042Z,"39 km ESE of Mina, Nevada",earthquake,,0,0.23,7,reviewed,nn,nn
2022-08-23T17:05:24.750Z,48.59133333333333,-123.5525,-0.2,1.12,ml,13,106,0.08867,0.44,uw,uw61865452,2022-08-23T19:38:58.650Z,"12 km SW of North Saanich, Canada",explosion,1.09,31.61,0.1110343269231524,8,reviewed,uw,uw
2022-08-23T16:50:56.540Z,34.6281667,-117.3043333,-1.13,0.95,ml,27,59,0.267,0.19,ci,ci40330472,2022-08-23T17:46:44.938Z,"10km N of Victorville, CA",quarry blast,0.36,31.61,0.093,12,reviewed,ci,ci
2022-08-23T16:49:46.909Z,37.6781,-115.2428,8.3,1.4,ml,17,195.39,0.311,0.1775,nn,nn00845681,2022-08-24T02:39:49.520Z,"Nevada",earthquake,,1.6,0.31,10,reviewed,nn,nn
2022-08-23T16:45:10.276Z,3.9757,95.8896,69.117,4.8,mb,58,130,1.631,0.35,us,us6000id55,2022-08-23T17:18:06.040Z,"32 km SW of Meulaboh, Indonesia",earthquake,7.64,7.529,0.09,41,reviewed,us,us
2022-08-23T16:29:38.680Z,-20.8281,-173.4103,10,5.2,mb,25,111,1.71,0.75,us,us6000id52,2022-08-23T16:46:30.040Z,"149 km SE of Pangai, Tonga",earthquake,7.39,1.928,0.135,20,reviewed,us,us
2022-08-23T16:17:30.240Z,34.2896667,-116.7683333,1.62,1.77,ml,67,39,0.07605,0.13,ci,ci40330440,2022-08-23T17:55:09.900Z,"8km ENE of Big Bear City, CA",earthquake,0.09,0.21,0.13,29,reviewed,ci,ci
2022-08-23T16:05:36.770Z,39.4286667,-110.3138333,-0.95,1.57,md,6,194,0.009846,0.1,uu,uu60510927,2022-08-23T16:29:50.090Z,"15 km SSE of Sunnyside, Utah",earthquake,1.77,0.4,0.176,6,reviewed,uu,uu
2022-08-23T16:02:51.850Z,17.8863333333333,-66.9643333333333,11.62,2.01,md,4,276,,0.01,pr,pr71367613,2022-08-23T16:36:12.770Z,"11 km SSW of Guánica, Puerto Rico",earthquake,0.91,1.55,0.000115633828575934,3,reviewed,pr,pr
2022-08-23T16:02:17.990Z,39.4298333,-110.315,-0.87,1.42,md,6,193,0.009694,0.13,uu,uu60510922,2022-08-23T16:28:44.880Z,"14 km SSE of Sunnyside, Utah",earthquake,1.35,0.27,0.16,6,reviewed,uu,uu
2022-08-23T15:42:20.637Z,61.1681,-148.2192,20.9,1.3,ml,,,,0.23,ak,ak022aswh3sf,2022-08-23T15:43:48.464Z,"49 km SE of Knik River, Alaska",earthquake,,0.5,,,automatic,ak,ak
2022-08-23T15:26:23.653Z,62.261,-150.1155,32.1,1.1,ml,,,,0.17,ak,ak022aswdokd,2022-08-23T15:28:10.643Z,"7 km S of Talkeetna, Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-08-23T15:24:46.630Z,36.7633333,-121.4091667,10.9,1.4,md,25,89,0.03057,0.09,nc,nc73771065,2022-08-23T22:38:10.709Z,"7km SW of Ridgemark, CA",earthquake,0.3,0.34,0.227,28,reviewed,nc,nc
2022-08-23T15:13:06.890Z,39.4276667,-110.302,-1.58,1.38,ml,10,197,0.01824,0.15,uu,uu60510917,2022-08-23T15:46:01.770Z,"15 km SSE of Sunnyside, Utah",earthquake,1.3,0.92,0.055,5,reviewed,uu,uu
2022-08-23T15:10:05.882Z,31.56729389,-104.0140542,7.879711914,2,ml,18,54,0.04710113931,0.1,tx,tx2022qmrt,2022-08-24T20:10:04.325Z,"34 km NW of Toyah, Texas",earthquake,0.8364132677,1.106927855,0.2,6,reviewed,tx,tx
2022-08-23T15:09:13.760Z,33.52,-116.4363333,7.86,0.99,ml,45,73,0.009508,0.15,ci,ci40330432,2022-08-23T17:40:59.430Z,"20km SW of La Quinta, CA",earthquake,0.14,0.34,0.174,23,reviewed,ci,ci
2022-08-23T14:59:43.720Z,38.921,-122.8945,4.46,1.5,md,41,115,0.06409,0.06,nc,nc73771060,2022-08-23T21:43:10.401Z,"8km SW of Kelseyville, CA",earthquake,0.22,0.58,0.082,10,reviewed,nc,nc
2022-08-23T14:56:02.960Z,33.18,-115.6015,2.49,1.94,ml,49,43,0.01212,0.22,ci,ci40330408,2022-08-23T17:21:12.459Z,"10km NW of Calipatria, CA",earthquake,0.17,0.15,0.292,16,reviewed,ci,ci
2022-08-23T14:55:52.470Z,33.1796667,-115.5988333,2.68,1.57,ml,15,91,0.01426,0.2,ci,ci37512413,2022-08-23T17:27:34.500Z,"10km NW of Calipatria, CA",earthquake,0.34,0.26,0.104,4,reviewed,ci,ci
2022-08-23T14:31:40.369Z,-5.1146,103.0857,55.798,6.2,mww,111,42,0.76,0.83,us,us6000id0t,2022-08-24T14:36:27.789Z,"121 km S of Pagar Alam, Indonesia",earthquake,7.3,3.812,0.046,46,reviewed,us,us
2022-08-23T14:20:11.392Z,38.8919,-119.6178,1.7,1.9,ml,28,58.06,0.007,0.1501,nn,nn00845663,2022-08-24T02:39:40.220Z,"3 km NNE of Carter Springs, Nevada",earthquake,,0.9,0.26,13,reviewed,nn,nn
2022-08-23T14:05:51.690Z,36.5643333,-121.1218333,9.99,1.9,md,28,66,0.03767,0.08,nc,nc73771040,2022-08-24T03:42:12.579Z,"4km NNE of Pinnacles, CA",earthquake,0.27,0.41,0.22,30,reviewed,nc,nc
2022-08-23T13:53:39.437Z,38.7169,142.7645,33.119,4.5,mb,28,149,2.45,0.43,us,us6000id0q,2022-08-23T14:31:52.040Z,"99 km ESE of Ōfunato, Japan",earthquake,10.02,7.022,0.135,18,reviewed,us,us
2022-08-23T13:42:40.020Z,33.184,-115.6048333,2.5,1.46,ml,30,86,0.01116,0.21,ci,ci40330392,2022-08-23T16:51:25.302Z,"10km SW of Niland, CA",earthquake,0.25,0.16,0.219,11,reviewed,ci,ci
2022-08-23T13:39:12.288Z,-5.3981,131.3959,89.383,5,mww,50,111,2.569,0.59,us,us6000id0n,2022-08-23T15:04:18.040Z,"152 km W of Tual, Indonesia",earthquake,8.42,7.046,0.093,11,reviewed,us,us
2022-08-23T13:38:31.702Z,40.0681,19.8731,10,4.4,mb,49,88,0.212,0.8,us,us6000id0l,2022-08-27T11:15:31.539Z,"11 km ESE of Himarë, Albania",earthquake,2.51,1.868,0.114,24,reviewed,us,us
2022-08-23T13:38:06.800Z,19.2336673736572,-155.427169799805,35.2099990844727,2.17,ml,45,128,,0.109999999,hv,hv73118792,2022-08-23T13:43:37.850Z,"6 km ENE of Pāhala, Hawaii",earthquake,0.57,0.720000029,4.02,5,automatic,hv,hv
