"ITTER107","Territorio","TIPO_DATO_FOL","Tipo dato","SEXISTAT1","Sesso","ETA1","Classe di età","TITOLO_STUDIO","Titolo di studio","CITTADINANZA","Cittadinanza","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITC2","Valle d'Aosta / Vallée d'Aoste","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","99","totale","TOTAL","totale","2020-Q1","T1-2020",66.40633,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","99","totale","TOTAL","totale","2020-Q3","T3-2020",62.182247,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","99","totale","TOTAL","totale","2020-Q4","T4-2020",61.558415,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","99","totale","TOTAL","totale","2021","2021",63.161696,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","99","totale","TOTAL","totale","2022","2022",66.038422,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","99","totale","TOTAL","totale","2021-Q1","T1-2021",60.382408,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","99","totale","TOTAL","totale","2021-Q2","T2-2021",61.69571,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","99","totale","TOTAL","totale","2021-Q3","T3-2021",64.440312,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","99","totale","TOTAL","totale","2021-Q4","T4-2021",66.140247,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","99","totale","TOTAL","totale","2022-Q1","T1-2022",67.306199,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","99","totale","TOTAL","totale","2022-Q2","T2-2022",65.09089,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","99","totale","TOTAL","totale","2022-Q3","T3-2022",65.167926,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","99","totale","TOTAL","totale","2022-Q4","T4-2022",66.586795,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","99","totale","TOTAL","totale","2023-Q1","T1-2023",69.200115,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","EMP_R","tasso di occupazione","9","totale","Y15-64","15-64 anni","7","diploma","TOTAL","totale","2018","2018",74.323296,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","EMP_R","tasso di occupazione","9","totale","Y15-64","15-64 anni","7","diploma","TOTAL","totale","2019","2019",73.556914,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","EMP_R","tasso di occupazione","9","totale","Y15-64","15-64 anni","7","diploma","TOTAL","totale","2020","2020",71.276013,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","EMP_R","tasso di occupazione","9","totale","Y15-64","15-64 anni","7","diploma","TOTAL","totale","2021","2021",71.224433,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","EMP_R","tasso di occupazione","9","totale","Y15-64","15-64 anni","7","diploma","TOTAL","totale","2022","2022",74.882875,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","EMP_R","tasso di occupazione","9","totale","Y15-64","15-64 anni","11","laurea e post-laurea","TOTAL","totale","2018","2018",84.353279,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","EMP_R","tasso di occupazione","9","totale","Y15-64","15-64 anni","11","laurea e post-laurea","TOTAL","totale","2019","2019",86.198529,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","EMP_R","tasso di occupazione","9","totale","Y15-64","15-64 anni","11","laurea e post-laurea","TOTAL","totale","2020","2020",84.330374,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","EMP_R","tasso di occupazione","9","totale","Y15-64","15-64 anni","11","laurea e post-laurea","TOTAL","totale","2021","2021",84.379797,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","EMP_R","tasso di occupazione","9","totale","Y15-64","15-64 anni","11","laurea e post-laurea","TOTAL","totale","2022","2022",84.496008,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","EMP_R","tasso di occupazione","9","totale","Y15-64","15-64 anni","99","totale","TOTAL","totale","2018","2018",67.627609,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","EMP_R","tasso di occupazione","9","totale","Y15-64","15-64 anni","99","totale","TOTAL","totale","2018-Q2","T2-2018",67.066224,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","EMP_R","tasso di occupazione","9","totale","Y15-64","15-64 anni","99","totale","TOTAL","totale","2018-Q1","T1-2018",68.366137,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","EMP_R","tasso di occupazione","9","totale","Y15-64","15-64 anni","99","totale","TOTAL","totale","2018-Q4","T4-2018",66.625686,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","EMP_R","tasso di occupazione","9","totale","Y15-64","15-64 anni","99","totale","TOTAL","totale","2018-Q3","T3-2018",68.451357,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","EMP_R","tasso di occupazione","9","totale","Y15-64","15-64 anni","99","totale","TOTAL","totale","2019","2019",68.283744,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","EMP_R","tasso di occupazione","9","totale","Y15-64","15-64 anni","99","totale","TOTAL","totale","2019-Q1","T1-2019",68.871492,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","EMP_R","tasso di occupazione","9","totale","Y15-64","15-64 anni","99","totale","TOTAL","totale","2019-Q2","T2-2019",68.954078,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","EMP_R","tasso di occupazione","9","totale","Y15-64","15-64 anni","99","totale","TOTAL","totale","2019-Q4","T4-2019",67.130475,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","EMP_R","tasso di occupazione","9","totale","Y15-64","15-64 anni","99","totale","TOTAL","totale","2019-Q3","T3-2019",68.174347,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","EMP_R","tasso di occupazione","9","totale","Y15-64","15-64 anni","99","totale","TOTAL","totale","2020","2020",66.494402,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","EMP_R","tasso di occupazione","9","totale","Y15-64","15-64 anni","99","totale","TOTAL","totale","2020-Q2","T2-2020",64.284799,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","EMP_R","tasso di occupazione","9","totale","Y15-64","15-64 anni","99","totale","TOTAL","totale","2020-Q1","T1-2020",69.678797,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","EMP_R","tasso di occupazione","9","totale","Y15-64","15-64 anni","99","totale","TOTAL","totale","2020-Q3","T3-2020",66.762082,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","EMP_R","tasso di occupazione","9","totale","Y15-64","15-64 anni","99","totale","TOTAL","totale","2020-Q4","T4-2020",65.240766,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","EMP_R","tasso di occupazione","9","totale","Y15-64","15-64 anni","99","totale","TOTAL","totale","2021","2021",66.543634,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","EMP_R","tasso di occupazione","9","totale","Y15-64","15-64 anni","99","totale","TOTAL","totale","2022","2022",69.775191,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","EMP_R","tasso di occupazione","9","totale","Y15-64","15-64 anni","99","totale","TOTAL","totale","2021-Q1","T1-2021",62.388548,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","EMP_R","tasso di occupazione","9","totale","Y15-64","15-64 anni","99","totale","TOTAL","totale","2021-Q2","T2-2021",65.595519,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","EMP_R","tasso di occupazione","9","totale","Y15-64","15-64 anni","99","totale","TOTAL","totale","2021-Q3","T3-2021",68.690991,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","EMP_R","tasso di occupazione","9","totale","Y15-64","15-64 anni","99","totale","TOTAL","totale","2021-Q4","T4-2021",69.511754,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","EMP_R","tasso di occupazione","9","totale","Y15-64","15-64 anni","99","totale","TOTAL","totale","2022-Q1","T1-2022",69.567636,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","EMP_R","tasso di occupazione","9","totale","Y15-64","15-64 anni","99","totale","TOTAL","totale","2022-Q2","T2-2022",69.383922,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","EMP_R","tasso di occupazione","9","totale","Y15-64","15-64 anni","99","totale","TOTAL","totale","2022-Q3","T3-2022",70.218313,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","EMP_R","tasso di occupazione","9","totale","Y15-64","15-64 anni","99","totale","TOTAL","totale","2022-Q4","T4-2022",69.933587,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","EMP_R","tasso di occupazione","9","totale","Y15-64","15-64 anni","99","totale","TOTAL","totale","2023-Q1","T1-2023",72.400385,,
"ITC3","Liguria","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","7","diploma","TOTAL","totale","2018","2018",74.984058,,
"ITC3","Liguria","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","7","diploma","TOTAL","totale","2019","2019",77.034061,,
"ITC3","Liguria","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","7","diploma","TOTAL","totale","2020","2020",73.201026,,
"ITC3","Liguria","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","7","diploma","TOTAL","totale","2021","2021",76.818723,,
"ITC3","Liguria","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","7","diploma","TOTAL","totale","2022","2022",79.958757,,
"ITC3","Liguria","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","11","laurea e post-laurea","TOTAL","totale","2018","2018",86.977807,,
"ITC3","Liguria","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","11","laurea e post-laurea","TOTAL","totale","2019","2019",83.12602,,
"ITC3","Liguria","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","11","laurea e post-laurea","TOTAL","totale","2020","2020",83.561177,,
"ITC3","Liguria","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","11","laurea e post-laurea","TOTAL","totale","2021","2021",84.60586,,
"ITC3","Liguria","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","11","laurea e post-laurea","TOTAL","totale","2022","2022",86.838694,,
"ITC3","Liguria","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","99","totale","TOTAL","totale","2018","2018",70.719163,,
"ITC3","Liguria","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","99","totale","TOTAL","totale","2018-Q2","T2-2018",70.951519,,
"ITC3","Liguria","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","99","totale","TOTAL","totale","2018-Q1","T1-2018",70.057735,,
"ITC3","Liguria","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","99","totale","TOTAL","totale","2018-Q4","T4-2018",70.70649,,
"ITC3","Liguria","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","99","totale","TOTAL","totale","2018-Q3","T3-2018",71.163044,,
"ITC3","Liguria","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","99","totale","TOTAL","totale","2019","2019",70.281115,,
"ITC3","Liguria","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","99","totale","TOTAL","totale","2019-Q1","T1-2019",69.429642,,
"ITC3","Liguria","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","99","totale","TOTAL","totale","2019-Q2","T2-2019",69.960347,,
"ITC3","Liguria","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","99","totale","TOTAL","totale","2019-Q4","T4-2019",69.499392,,
"ITC3","Liguria","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","99","totale","TOTAL","totale","2019-Q3","T3-2019",72.238586,,
"ITC3","Liguria","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","99","totale","TOTAL","totale","2020","2020",68.242389,,
"ITC3","Liguria","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","99","totale","TOTAL","totale","2020-Q2","T2-2020",67.186632,,
"ITC3","Liguria","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","99","totale","TOTAL","totale","2020-Q1","T1-2020",66.57524,,
"ITC3","Liguria","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","99","totale","TOTAL","totale","2020-Q3","T3-2020",70.570894,,
"ITC3","Liguria","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","99","totale","TOTAL","totale","2020-Q4","T4-2020",68.643072,,
"ITC3","Liguria","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","99","totale","TOTAL","totale","2021","2021",70.93462,,
"ITC3","Liguria","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","99","totale","TOTAL","totale","2022","2022",74.698683,,
"ITC3","Liguria","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","99","totale","TOTAL","totale","2021-Q1","T1-2021",68.905082,,
"ITC3","Liguria","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","99","totale","TOTAL","totale","2021-Q2","T2-2021",71.819706,,
"ITC3","Liguria","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","99","totale","TOTAL","totale","2021-Q3","T3-2021",72.00341,,
"ITC3","Liguria","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","99","totale","TOTAL","totale","2021-Q4","T4-2021",71.015675,,
"ITC3","Liguria","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","99","totale","TOTAL","totale","2022-Q1","T1-2022",72.338708,,
"ITC3","Liguria","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","99","totale","TOTAL","totale","2022-Q2","T2-2022",76.415943,,
"ITC3","Liguria","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","99","totale","TOTAL","totale","2022-Q3","T3-2022",75.20967,,
"ITC3","Liguria","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","99","totale","TOTAL","totale","2022-Q4","T4-2022",74.83316,,
"ITC3","Liguria","EMP_R","tasso di occupazione","1","maschi","Y15-64","15-64 anni","99","totale","TOTAL","totale","2023-Q1","T1-2023",72.50898,,
"ITC3","Liguria","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","7","diploma","TOTAL","totale","2018","2018",58.60718,,
"ITC3","Liguria","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","7","diploma","TOTAL","totale","2019","2019",56.658965,,
"ITC3","Liguria","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","7","diploma","TOTAL","totale","2020","2020",55.941109,,
"ITC3","Liguria","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","7","diploma","TOTAL","totale","2021","2021",59.131856,,
"ITC3","Liguria","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","7","diploma","TOTAL","totale","2022","2022",61.192744,,
"ITC3","Liguria","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","11","laurea e post-laurea","TOTAL","totale","2018","2018",76.397206,,
"ITC3","Liguria","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","11","laurea e post-laurea","TOTAL","totale","2019","2019",79.193494,,
"ITC3","Liguria","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","11","laurea e post-laurea","TOTAL","totale","2020","2020",78.985925,,
"ITC3","Liguria","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","11","laurea e post-laurea","TOTAL","totale","2021","2021",77.164569,,
"ITC3","Liguria","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","11","laurea e post-laurea","TOTAL","totale","2022","2022",78.118665,,
"ITC3","Liguria","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","99","totale","TOTAL","totale","2018","2018",55.39602,,
"ITC3","Liguria","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","99","totale","TOTAL","totale","2018-Q2","T2-2018",55.018056,,
"ITC3","Liguria","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","99","totale","TOTAL","totale","2018-Q1","T1-2018",54.235938,,
"ITC3","Liguria","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","99","totale","TOTAL","totale","2018-Q4","T4-2018",54.683528,,
"ITC3","Liguria","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","99","totale","TOTAL","totale","2018-Q3","T3-2018",57.649259,,
"ITC3","Liguria","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","99","totale","TOTAL","totale","2019","2019",56.231853,,
"ITC3","Liguria","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","99","totale","TOTAL","totale","2019-Q1","T1-2019",54.066098,,
"ITC3","Liguria","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","99","totale","TOTAL","totale","2019-Q2","T2-2019",56.586558,,
"ITC3","Liguria","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","99","totale","TOTAL","totale","2019-Q4","T4-2019",56.243687,,
"ITC3","Liguria","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","99","totale","TOTAL","totale","2019-Q3","T3-2019",58.037595,,
"ITC3","Liguria","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","99","totale","TOTAL","totale","2020","2020",54.778991,,
"ITC3","Liguria","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","99","totale","TOTAL","totale","2020-Q2","T2-2020",52.606384,,
"ITC3","Liguria","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","99","totale","TOTAL","totale","2020-Q1","T1-2020",53.94041,,
"ITC3","Liguria","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","99","totale","TOTAL","totale","2020-Q3","T3-2020",57.237152,,
"ITC3","Liguria","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","99","totale","TOTAL","totale","2020-Q4","T4-2020",55.342053,,
"ITC3","Liguria","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","99","totale","TOTAL","totale","2021","2021",56.174922,,
"ITC3","Liguria","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","99","totale","TOTAL","totale","2022","2022",57.307674,,
"ITC3","Liguria","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","99","totale","TOTAL","totale","2021-Q1","T1-2021",51.026958,,
"ITC3","Liguria","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","99","totale","TOTAL","totale","2021-Q2","T2-2021",55.950628,,
"ITC3","Liguria","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","99","totale","TOTAL","totale","2021-Q3","T3-2021",58.511013,,
"ITC3","Liguria","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","99","totale","TOTAL","totale","2021-Q4","T4-2021",59.232655,,
"ITC3","Liguria","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","99","totale","TOTAL","totale","2022-Q1","T1-2022",53.244254,,
"ITC3","Liguria","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","99","totale","TOTAL","totale","2022-Q2","T2-2022",57.019219,,
"ITC3","Liguria","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","99","totale","TOTAL","totale","2022-Q3","T3-2022",59.11824,,
"ITC3","Liguria","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","99","totale","TOTAL","totale","2022-Q4","T4-2022",59.864654,,
"ITC3","Liguria","EMP_R","tasso di occupazione","2","femmine","Y15-64","15-64 anni","99","totale","TOTAL","totale","2023-Q1","T1-2023",58.34074,,
"ITC3","Liguria","EMP_R","tasso di occupazione","9","totale","Y15-64","15-64 anni","7","diploma","TOTAL","totale","2018","2018",66.96519,,
"ITC3","Liguria","EMP_R","tasso di occupazione","9","totale","Y15-64","15-64 anni","7","diploma","TOTAL","totale","2019","2019",66.862369,,
